"","","2019","2019","2019","2015","2015","2015","2010","2010","2010","2005","2005","2005","2000","2000","2000"
"Indicator","Age Group"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"Tx - person-years lived above age x"," 80-84 years","376246.2213","264272.4781","509236.1396","347426.9285","237056.3663","484519.8636","289385.0075","198852.4276","402051.4233","245124.2219","170585.8655","335605.0661","230713.5581","161205.5989","312306.1789"
"Tx - person-years lived above age x"," 85+ years","159344.4397","91441.01565","243156.9321","141087.6379","75528.0725","227020.5713","109101.3456","59078.19346","174585.9449","90149.83711","50994.22321","139424.9105","83444.49959","48247.08436","125627.5027"
"ex - expectation of life at age x"," &lt;1 year","77.43322195","74.72756883","80.49311858","76.64184201","73.85297934","79.8715772","74.88925375","72.26302753","77.9407061","72.83680496","70.41829145","75.62705191","71.58400496","69.34029385","74.15446685"
"ex - expectation of life at age x"," 1-4 years","76.9598393","74.26678862","80.00304093","76.34611469","73.57802765","79.54889545","74.90310134","72.30242321","77.91891654","73.40849207","71.02930566","76.14388573","72.43229006","70.25383141","74.9221302"
"ex - expectation of life at age x"," 5-9 years","73.04618097","70.35473033","76.08715285","72.46036108","69.69299316","75.66186662","71.06891721","68.47145326","74.08010821","69.67854316","67.30447153","72.40685805","68.94337608","66.76730686","71.42916117"
"ex - expectation of life at age x"," 10-14 years","68.11146179","65.42101861","71.15087995","67.53562607","64.76851044","70.73647716","66.16116949","63.56528835","69.17005689","64.7967798","62.42472346","67.52233212","64.10235976","61.92677191","66.58731513"
"ex - expectation of life at age x"," 15-19  years","63.17516664","60.49717878","66.19838379","62.60536146","59.85437417","65.78552106","61.23957267","58.65979502","64.22832299","59.88822171","57.53575962","62.58998189","59.21218627","57.04424451","61.68825887"
"ex - expectation of life at age x"," 20-24 years","58.28439498","55.63710134","61.26826931","57.72025997","55.00006402","60.86150261","56.37548469","53.8305205","59.3214452","55.0562029","52.75110884","57.70252504","54.39976776","52.28223746","56.81783386"
"ex - expectation of life at age x"," 25-29 years","53.441636","50.84789903","56.35791762","52.87129036","50.19716908","55.95520702","51.55794024","49.06855505","54.43801391","50.25275552","48.00286044","52.83487746","49.64037636","47.55153909","52.02523954"
"ex - expectation of life at age x"," 30-34 years","48.59762406","46.05994158","51.44464824","48.03482978","45.42073686","51.04671435","46.74774739","44.31304938","49.56339375","45.44333512","43.24734289","47.96248268","44.89589104","42.80811137","47.27933883"
"ex - expectation of life at age x"," 35-39 years","43.79389661","41.32742154","46.55545922","43.23313334","40.68788727","46.1627875","41.98700342","39.62877761","44.71203753","40.69019069","38.56032463","43.13166507","40.21762036","38.13743906","42.59217899"
"ex - expectation of life at age x"," 40-44 years","39.05101405","36.67326966","41.70619728","38.48122213","36.01191497","41.31932004","37.27136587","34.99985613","39.8928943","36.03462576","33.99492179","38.37121024","35.59326338","33.58516374","37.88225009"
"ex - expectation of life at age x"," 45-49 years","34.39470651","32.12542083","36.91842357","33.82482696","31.4565427","36.53984024","32.66360704","30.50692927","35.14908802","31.47960931","29.5505208","33.68404506","31.07056175","29.1589566","33.2431871"
"ex - expectation of life at age x"," 50-54 years","29.79278665","27.63625334","32.178736","29.26659657","27.03882856","31.81153598","28.17389313","26.15294711","30.49372551","26.98807915","25.17138288","29.05577329","26.6807688","24.82704663","28.78130587"
"ex - expectation of life at age x"," 55-59 years","25.33745484","23.31497423","27.55940092","24.82786692","22.73522314","27.20328136","23.77860712","21.89884002","25.92252758","22.74178357","21.05722161","24.64605989","22.47410356","20.74581738","24.4169319"
"ex - expectation of life at age x"," 60-64 years","21.0559222","19.18921675","23.07986051","20.57813281","18.64986819","22.74224283","19.57869036","17.85858545","21.52051587","18.71377136","17.19313455","20.41180148","18.43480811","16.91878434","20.09237947"
"ex - expectation of life at age x"," 65-69 years","17.00746851","15.31817319","18.80165704","16.58905735","14.86266345","18.49067257","15.70806053","14.18603882","17.39478442","14.89195138","13.52304456","16.3784447","14.67008464","13.32318585","16.0832177"
"ex - expectation of life at age x"," 70-74 years","13.23715324","11.73006935","14.79132084","12.88495344","11.3713206","14.50670883","12.11525128","10.78522467","13.5304021","11.43825411","10.22709282","12.68716617","11.26139221","10.10716023","12.39917568"
"ex - expectation of life at age x"," 75-79 years","9.945075128","8.646179074","11.22414981","9.633357422","8.306138296","10.98109325","8.98460111","7.837690172","10.12270461","8.56998299","7.550617819","9.538694474","8.480357083","7.486409616","9.369983528"
"ex - expectation of life at age x"," 80-84 years","7.062693988","5.943792551","8.079564696","6.803606452","5.653603929","7.880959493","6.275543157","5.28581723","7.184532764","6.096716643","5.240923592","6.828006394","6.031507691","5.230563334","6.674410099"
"ex - expectation of life at age x"," 85+ years","4.758201656","3.70646865","5.602176319","4.483156374","3.329988051","5.46775194","4.196153381","3.230135202","4.984538314","4.138386251","3.335606936","4.755152107","4.039676614","3.359011912","4.506025322"
